creator,stimuli,image,filepath,blip_caption
AI_prompt2,R,Dalle26.png,../data/AI/prompt_2/stimuli_R/Dalle26.png,there are two pencils and a sign on a white background
AI_prompt2,R,Dalle27.png,../data/AI/prompt_2/stimuli_R/Dalle27.png,a drawing of a window with a clock on it and a window sill
AI_prompt2,R,Dalle28.png,../data/AI/prompt_2/stimuli_R/Dalle28.png,a drawing of a picture frame and a chair with a table
AI_prompt2,R,Dalle29.png,../data/AI/prompt_2/stimuli_R/Dalle29.png,a drawing of a chair and a table with a plant on it
AI_prompt2,R,Dalle30.png,../data/AI/prompt_2/stimuli_R/Dalle30.png,there is a drawing of a glass with a liquid inside
AI_prompt2,R,Dalle31.png,../data/AI/prompt_2/stimuli_R/Dalle31.png,a drawing of a window with a pair of scissors in it
AI_prompt2,R,Dalle32.png,../data/AI/prompt_2/stimuli_R/Dalle32.png,a drawing of a drawing of a person with a hat on
AI_prompt2,R,Dalle33.png,../data/AI/prompt_2/stimuli_R/Dalle33.png,a drawing of a table and a chair with a bag on it
AI_prompt2,R,Dalle34.png,../data/AI/prompt_2/stimuli_R/Dalle34.png,there is a drawing of a crib with birds on it
AI_prompt2,R,Dalle35.png,../data/AI/prompt_2/stimuli_R/Dalle35.png,there is a drawing of a basket of fruit and a shopping cart
AI_prompt2,R,Dalle36.png,../data/AI/prompt_2/stimuli_R/Dalle36.png,a drawing of a chair and a table with a sign
AI_prompt2,R,Dalle37.png,../data/AI/prompt_2/stimuli_R/Dalle37.png,a drawing of a kitchen sink with a window and a sink
AI_prompt2,R,Dalle38.png,../data/AI/prompt_2/stimuli_R/Dalle38.png,a drawing of a bench with a table and a bookcase
AI_prompt2,R,Dalle39.png,../data/AI/prompt_2/stimuli_R/Dalle39.png,a drawing of a man standing on a platform with a machine
AI_prompt2,R,Dalle40.png,../data/AI/prompt_2/stimuli_R/Dalle40.png,a drawing of a computer with a keyboard and a monitor
AI_prompt2,R,Dalle41.png,../data/AI/prompt_2/stimuli_R/Dalle41.png,there is a computer monitor and keyboard on a desk
AI_prompt2,R,Dalle42.png,../data/AI/prompt_2/stimuli_R/Dalle42.png,there is a drawing of a desk with a mirror and a vase
AI_prompt2,R,Dalle43.png,../data/AI/prompt_2/stimuli_R/Dalle43.png,a drawing of a bench and a lamp in a room
AI_prompt2,R,Dalle44.png,../data/AI/prompt_2/stimuli_R/Dalle44.png,"a drawing of a desk with a computer, pen, and glasses"
AI_prompt2,R,Dalle45.png,../data/AI/prompt_2/stimuli_R/Dalle45.png,drawing of a bed with a pillow and a headphone in a box
AI_prompt2,R,Dalle46.png,../data/AI/prompt_2/stimuli_R/Dalle46.png,a drawing of a chair in a room with a window
AI_prompt2,R,Dalle47.png,../data/AI/prompt_2/stimuli_R/Dalle47.png,a drawing of a potted plant on a table with a watering can
AI_prompt2,R,Dalle48.png,../data/AI/prompt_2/stimuli_R/Dalle48.png,a drawing of a tall tower with a door and a window
AI_prompt2,R,Dalle49.png,../data/AI/prompt_2/stimuli_R/Dalle49.png,a drawing of a bottle of water on a block
AI_prompt2,R,Dalle50.png,../data/AI/prompt_2/stimuli_R/Dalle50.png,a drawing of a picture frame with a sun in the background
